contrast_type,evaluation_mode,candidate_pool,system,baseline,metric,n_queries,delta,ci_low,ci_high,p_value,p_value_corrected,significant,first_stage,reranker,depth
cascade_vs_first_stage,job_to_talent,full,qwen4->qwen8,qwen4,hit@10,177,0.03954802259887006,-0.022598870056497175,0.1016949152542373,0.225,1.0,False,qwen4,qwen8,50
cascade_vs_first_stage,job_to_talent,full,qwen4->qwen8,qwen4,hit@10,177,0.05084745762711865,-0.011299435028248588,0.11299435028248588,0.1344,1.0,False,qwen4,qwen8,100
cascade_vs_first_stage,job_to_talent,full,qwen4->sheared_llama,qwen4,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen4,sheared_llama,10
cascade_vs_first_stage,job_to_talent,full,qwen4->sheared_llama,qwen4,hit@10,177,-0.022598870056497175,-0.0903954802259887,0.04519774011299435,0.5628,1.0,False,qwen4,sheared_llama,20
cascade_vs_first_stage,job_to_talent,full,qwen4->sheared_llama,qwen4,hit@10,177,-0.0847457627118644,-0.1694915254237288,0.0,0.0677,1.0,False,qwen4,sheared_llama,50
cascade_vs_first_stage,job_to_talent,full,qwen4->sheared_llama,qwen4,hit@10,177,-0.12994350282485875,-0.22033898305084745,-0.04519774011299435,0.005,1.0,False,qwen4,sheared_llama,100
cascade_vs_first_stage,job_to_talent,full,qwen4->snowflake,qwen4,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen4,snowflake,10
cascade_vs_first_stage,job_to_talent,full,qwen4->snowflake,qwen4,hit@10,177,0.01694915254237288,-0.03968926553672191,0.07358757062146687,0.6425,1.0,False,qwen4,snowflake,20
cascade_vs_first_stage,job_to_talent,full,qwen4->snowflake,qwen4,hit@10,177,-0.03954802259887006,-0.11299435028248588,0.03389830508474576,0.3162,1.0,False,qwen4,snowflake,50
cascade_vs_first_stage,job_to_talent,full,qwen4->snowflake,qwen4,hit@10,177,-0.096045197740113,-0.1751412429378531,-0.01694915254237288,0.0172,1.0,False,qwen4,snowflake,100
cascade_vs_first_stage,job_to_talent,full,qwen8->bge,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,bge,10
cascade_vs_first_stage,job_to_talent,full,qwen8->bge,qwen8,hit@10,177,-0.14689265536723164,-0.21468926553672316,-0.0847457627118644,0.0,0.0,True,qwen8,bge,20
cascade_vs_first_stage,job_to_talent,full,qwen8->bge,qwen8,hit@10,177,-0.22033898305084745,-0.2994350282485876,-0.14124293785310735,0.0,0.0,True,qwen8,bge,50
cascade_vs_first_stage,job_to_talent,full,qwen8->bge,qwen8,hit@10,177,-0.2542372881355932,-0.3333333333333333,-0.1807909604519774,0.0,0.0,True,qwen8,bge,100
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-base,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,bge-base,10
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-base,qwen8,hit@10,177,-0.11299435028248588,-0.1807909604519774,-0.04519774011299435,0.0023,1.0,False,qwen8,bge-base,20
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-base,qwen8,hit@10,177,-0.23163841807909605,-0.3107344632768362,-0.14689265536723164,0.0,0.0,True,qwen8,bge-base,50
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-base,qwen8,hit@10,177,-0.327683615819209,-0.4067796610169492,-0.24858757062146894,0.0,0.0,True,qwen8,bge-base,100
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-large,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,bge-large,10
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-large,qwen8,hit@10,177,-0.12994350282485875,-0.1977401129943503,-0.05649717514124294,0.0006,0.4452,False,qwen8,bge-large,20
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-large,qwen8,hit@10,177,-0.22598870056497175,-0.3107344632768362,-0.14689265536723164,0.0,0.0,True,qwen8,bge-large,50
cascade_vs_first_stage,job_to_talent,full,qwen8->bge-large,qwen8,hit@10,177,-0.3050847457627119,-0.3898305084745763,-0.22033898305084745,0.0,0.0,True,qwen8,bge-large,100
cascade_vs_first_stage,job_to_talent,full,qwen8->bm25,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,bm25,10
cascade_vs_first_stage,job_to_talent,full,qwen8->bm25,qwen8,hit@10,177,-0.07909604519774012,-0.14124293785310735,-0.01694915254237288,0.0179,1.0,False,qwen8,bm25,20
cascade_vs_first_stage,job_to_talent,full,qwen8->bm25,qwen8,hit@10,177,-0.07344632768361582,-0.15819209039548024,0.011299435028248588,0.0908,1.0,False,qwen8,bm25,50
cascade_vs_first_stage,job_to_talent,full,qwen8->bm25,qwen8,hit@10,177,-0.096045197740113,-0.1807909604519774,-0.01694915254237288,0.0259,1.0,False,qwen8,bm25,100
cascade_vs_first_stage,job_to_talent,full,qwen8->jina,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,jina,10
cascade_vs_first_stage,job_to_talent,full,qwen8->jina,qwen8,hit@10,177,-0.05084745762711865,-0.11299435028248588,0.005649717514124294,0.1109,1.0,False,qwen8,jina,20
cascade_vs_first_stage,job_to_talent,full,qwen8->jina,qwen8,hit@10,177,-0.10734463276836158,-0.1751412429378531,-0.03954802259887006,0.0032,1.0,False,qwen8,jina,50
cascade_vs_first_stage,job_to_talent,full,qwen8->jina,qwen8,hit@10,177,-0.12994350282485875,-0.1977401129943503,-0.062146892655367235,0.0004,0.3024,False,qwen8,jina,100
cascade_vs_first_stage,job_to_talent,full,qwen8->minilm,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,minilm,10
cascade_vs_first_stage,job_to_talent,full,qwen8->minilm,qwen8,hit@10,177,-0.022598870056497175,-0.07909604519774012,0.03389830508474576,0.4766,1.0,False,qwen8,minilm,20
cascade_vs_first_stage,job_to_talent,full,qwen8->minilm,qwen8,hit@10,177,-0.12429378531073447,-0.1977401129943503,-0.05084745762711865,0.0012,0.8687999999999999,False,qwen8,minilm,50
cascade_vs_first_stage,job_to_talent,full,qwen8->minilm,qwen8,hit@10,177,-0.1864406779661017,-0.2598870056497175,-0.11299435028248588,0.0,0.0,True,qwen8,minilm,100
cascade_vs_first_stage,job_to_talent,full,qwen8->mpnet,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,mpnet,10
cascade_vs_first_stage,job_to_talent,full,qwen8->mpnet,qwen8,hit@10,177,-0.05084745762711865,-0.10734463276836158,0.005649717514124294,0.1008,1.0,False,qwen8,mpnet,20
cascade_vs_first_stage,job_to_talent,full,qwen8->mpnet,qwen8,hit@10,177,-0.14124293785310735,-0.22033898305084745,-0.062146892655367235,0.0007,0.5159,False,qwen8,mpnet,50
cascade_vs_first_stage,job_to_talent,full,qwen8->mpnet,qwen8,hit@10,177,-0.1977401129943503,-0.2768361581920904,-0.11864406779661017,0.0,0.0,True,qwen8,mpnet,100
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,qwen,10
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen,qwen8,hit@10,177,-0.03954802259887006,-0.096045197740113,0.011299435028248588,0.1693,1.0,False,qwen8,qwen,20
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen,qwen8,hit@10,177,-0.06779661016949153,-0.12994350282485875,-0.005649717514124294,0.0472,1.0,False,qwen8,qwen,50
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen,qwen8,hit@10,177,-0.11299435028248588,-0.1751412429378531,-0.05084745762711865,0.0005,0.3735,False,qwen8,qwen,100
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,qwen3_embedding,10
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding,qwen8,hit@10,177,-0.02824858757062147,-0.0847457627118644,0.02824858757062147,0.3853,1.0,False,qwen8,qwen3_embedding,20
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding,qwen8,hit@10,177,-0.07344632768361582,-0.14124293785310735,-0.005649717514124294,0.0482,1.0,False,qwen8,qwen3_embedding,50
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding,qwen8,hit@10,177,-0.11864406779661017,-0.192090395480226,-0.04519774011299435,0.0015,1.0,False,qwen8,qwen3_embedding,100
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding4,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,qwen3_embedding4,10
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding4,qwen8,hit@10,177,0.005649717514124294,-0.05084745762711865,0.062146892655367235,0.9195,1.0,False,qwen8,qwen3_embedding4,20
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding4,qwen8,hit@10,177,-0.02824858757062147,-0.096045197740113,0.03968926553672111,0.4821,1.0,False,qwen8,qwen3_embedding4,50
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding4,qwen8,hit@10,177,-0.03389830508474576,-0.1016949152542373,0.03389830508474576,0.3876,1.0,False,qwen8,qwen3_embedding4,100
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding8,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,qwen3_embedding8,10
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding8,qwen8,hit@10,177,-0.03389830508474576,-0.0847457627118644,0.01694915254237288,0.2439,1.0,False,qwen8,qwen3_embedding8,20
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding8,qwen8,hit@10,177,-0.03954802259887006,-0.1016949152542373,0.022598870056497175,0.2522,1.0,False,qwen8,qwen3_embedding8,50
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen3_embedding8,qwen8,hit@10,177,-0.1016949152542373,-0.1694915254237288,-0.03389830508474576,0.002,1.0,False,qwen8,qwen3_embedding8,100
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen4,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,qwen4,10
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen4,qwen8,hit@10,177,-0.062146892655367235,-0.11299435028248588,-0.011299435028248588,0.0259,1.0,False,qwen8,qwen4,20
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen4,qwen8,hit@10,177,-0.05084745762711865,-0.11299435028248588,0.011299435028248588,0.1344,1.0,False,qwen8,qwen4,50
cascade_vs_first_stage,job_to_talent,full,qwen8->qwen4,qwen8,hit@10,177,-0.05084745762711865,-0.11299435028248588,0.011299435028248588,0.1344,1.0,False,qwen8,qwen4,100
cascade_vs_first_stage,job_to_talent,full,qwen8->sheared_llama,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,sheared_llama,10
cascade_vs_first_stage,job_to_talent,full,qwen8->sheared_llama,qwen8,hit@10,177,-0.05084745762711865,-0.11864406779661017,0.01694915254237288,0.1579,1.0,False,qwen8,sheared_llama,20
cascade_vs_first_stage,job_to_talent,full,qwen8->sheared_llama,qwen8,hit@10,177,-0.11299435028248588,-0.2033898305084746,-0.02824858757062147,0.0126,1.0,False,qwen8,sheared_llama,50
cascade_vs_first_stage,job_to_talent,full,qwen8->sheared_llama,qwen8,hit@10,177,-0.1807909604519774,-0.2655367231638418,-0.1016949152542373,0.0001,0.0787,False,qwen8,sheared_llama,100
cascade_vs_first_stage,job_to_talent,full,qwen8->snowflake,qwen8,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,qwen8,snowflake,10
cascade_vs_first_stage,job_to_talent,full,qwen8->snowflake,qwen8,hit@10,177,-0.05084745762711865,-0.10734463276836158,0.005649717514124294,0.1071,1.0,False,qwen8,snowflake,20
cascade_vs_first_stage,job_to_talent,full,qwen8->snowflake,qwen8,hit@10,177,-0.0903954802259887,-0.1638418079096045,-0.01694915254237288,0.018,1.0,False,qwen8,snowflake,50
cascade_vs_first_stage,job_to_talent,full,qwen8->snowflake,qwen8,hit@10,177,-0.14124293785310735,-0.20903954802259886,-0.06779661016949153,0.0001,0.0787,False,qwen8,snowflake,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,bge,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge,sheared_llama,hit@10,177,0.022598870056497175,-0.02824858757062147,0.07344632768361582,0.4248,1.0,False,sheared_llama,bge,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge,sheared_llama,hit@10,177,0.011299435028248588,-0.05649717514124294,0.07909604519774012,0.8086,1.0,False,sheared_llama,bge,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge,sheared_llama,hit@10,177,-0.005649717514124294,-0.07909604519774012,0.06779661016949153,0.9396,1.0,False,sheared_llama,bge,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-base,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,bge-base,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-base,sheared_llama,hit@10,177,-0.005649717514124294,-0.05649717514124294,0.05084745762711865,0.9257,1.0,False,sheared_llama,bge-base,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-base,sheared_llama,hit@10,177,-0.07344632768361582,-0.13559322033898305,-0.011299435028248588,0.0251,1.0,False,sheared_llama,bge-base,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-base,sheared_llama,hit@10,177,-0.0847457627118644,-0.15819209039548024,-0.011299435028248588,0.0262,1.0,False,sheared_llama,bge-base,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-large,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,bge-large,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-large,sheared_llama,hit@10,177,0.0,-0.05649717514124294,0.05649717514124294,1.0,1.0,False,sheared_llama,bge-large,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-large,sheared_llama,hit@10,177,-0.03389830508474576,-0.10734463276836158,0.03954802259887006,0.4164,1.0,False,sheared_llama,bge-large,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bge-large,sheared_llama,hit@10,177,-0.03954802259887006,-0.11299435028248588,0.03389830508474576,0.3295,1.0,False,sheared_llama,bge-large,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bm25,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,bm25,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bm25,sheared_llama,hit@10,177,0.011299435028248588,-0.03389830508474576,0.05649717514124294,0.7162,1.0,False,sheared_llama,bm25,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bm25,sheared_llama,hit@10,177,0.05084745762711865,-0.011299435028248588,0.11864406779661017,0.1499,1.0,False,sheared_llama,bm25,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->bm25,sheared_llama,hit@10,177,0.096045197740113,0.022598870056497175,0.1694915254237288,0.0112,1.0,False,sheared_llama,bm25,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->jina,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,jina,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->jina,sheared_llama,hit@10,177,0.04519774011299435,-0.005649717514124294,0.096045197740113,0.1032,1.0,False,sheared_llama,jina,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->jina,sheared_llama,hit@10,177,0.04519774011299435,-0.022598870056497175,0.11299435028248588,0.2354,1.0,False,sheared_llama,jina,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->jina,sheared_llama,hit@10,177,0.0847457627118644,0.005649717514124294,0.1638418079096045,0.0411,1.0,False,sheared_llama,jina,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->minilm,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,minilm,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->minilm,sheared_llama,hit@10,177,0.05649717514124294,0.005649717514124294,0.10734463276836158,0.0423,1.0,False,sheared_llama,minilm,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->minilm,sheared_llama,hit@10,177,0.03389830508474576,-0.022598870056497175,0.096045197740113,0.299,1.0,False,sheared_llama,minilm,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->minilm,sheared_llama,hit@10,177,0.05649717514124294,-0.011299435028248588,0.12429378531073447,0.1223,1.0,False,sheared_llama,minilm,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->mpnet,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,mpnet,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->mpnet,sheared_llama,hit@10,177,0.05084745762711865,0.0,0.1016949152542373,0.0587,1.0,False,sheared_llama,mpnet,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->mpnet,sheared_llama,hit@10,177,0.03389830508474576,-0.022598870056497175,0.096045197740113,0.3136,1.0,False,sheared_llama,mpnet,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->mpnet,sheared_llama,hit@10,177,0.03389830508474576,-0.02824858757062147,0.096045197740113,0.3312,1.0,False,sheared_llama,mpnet,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,qwen,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen,sheared_llama,hit@10,177,0.07344632768361582,0.02824858757062147,0.11864406779661017,0.0042,1.0,False,sheared_llama,qwen,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen,sheared_llama,hit@10,177,0.096045197740113,0.03389830508474576,0.15819209039548024,0.0041,1.0,False,sheared_llama,qwen,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen,sheared_llama,hit@10,177,0.11864406779661017,0.05084745762711865,0.1864406779661017,0.001,0.73,False,sheared_llama,qwen,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,qwen3_embedding,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding,sheared_llama,hit@10,177,0.05649717514124294,0.011299435028248588,0.1016949152542373,0.0228,1.0,False,sheared_llama,qwen3_embedding,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding,sheared_llama,hit@10,177,0.0903954802259887,0.02824858757062147,0.15254237288135594,0.0078,1.0,False,sheared_llama,qwen3_embedding,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding,sheared_llama,hit@10,177,0.12994350282485875,0.05649717514124294,0.2033898305084746,0.0001,0.0787,False,sheared_llama,qwen3_embedding,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding4,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,qwen3_embedding4,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding4,sheared_llama,hit@10,177,0.06779661016949153,0.02824858757062147,0.10734463276836158,0.0014,1.0,False,sheared_llama,qwen3_embedding4,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding4,sheared_llama,hit@10,177,0.12429378531073447,0.06779661016949153,0.1807909604519774,0.0001,0.0787,False,sheared_llama,qwen3_embedding4,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding4,sheared_llama,hit@10,177,0.14124293785310735,0.07344632768361582,0.20903954802259886,0.0001,0.0787,False,sheared_llama,qwen3_embedding4,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding8,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,qwen3_embedding8,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding8,sheared_llama,hit@10,177,0.06779661016949153,0.02824858757062147,0.10734463276836158,0.0026,1.0,False,sheared_llama,qwen3_embedding8,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding8,sheared_llama,hit@10,177,0.096045197740113,0.03389830508474576,0.15819209039548024,0.004,1.0,False,sheared_llama,qwen3_embedding8,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen3_embedding8,sheared_llama,hit@10,177,0.14124293785310735,0.07344632768361582,0.21468926553672316,0.0001,0.0787,False,sheared_llama,qwen3_embedding8,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen4,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,qwen4,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen4,sheared_llama,hit@10,177,0.07909604519774012,0.03389830508474576,0.12429378531073447,0.0011,0.7997000000000001,False,sheared_llama,qwen4,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen4,sheared_llama,hit@10,177,0.1016949152542373,0.03389830508474576,0.1694915254237288,0.0051,1.0,False,sheared_llama,qwen4,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen4,sheared_llama,hit@10,177,0.12994350282485875,0.05084745762711865,0.20903954802259886,0.0018,1.0,False,sheared_llama,qwen4,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen8,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,qwen8,10
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen8,sheared_llama,hit@10,177,0.07344632768361582,0.02824858757062147,0.11864406779661017,0.003,1.0,False,sheared_llama,qwen8,20
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen8,sheared_llama,hit@10,177,0.13559322033898305,0.07344632768361582,0.1977401129943503,0.0,0.0,True,sheared_llama,qwen8,50
cascade_vs_first_stage,job_to_talent,full,sheared_llama->qwen8,sheared_llama,hit@10,177,0.1977401129943503,0.12429378531073447,0.2711864406779661,0.0,0.0,True,sheared_llama,qwen8,100
cascade_vs_first_stage,job_to_talent,full,sheared_llama->snowflake,sheared_llama,hit@10,177,0.0,0.0,0.0,1.0,1.0,False,sheared_llama,snowflake,10
